ID,Expt,ExptA,RefShort,Ref,Location,Lat,Lon,Elev,Biome,System,Subsystem,Method,Area,Vol,Duration,Season,Year,TempMan1,TempMan2,TempMean,TempSD,TempIncr,NutrientsAdded,StressorAdded,AddTrt,AddTrtType,TrtLevel,TrtLevelType,TrtUnits,TrtValue,TrtValueUnits,Rep,LightValue,LightUnits,SamplingDay,GenTime_Days,SamplingDay_Gen,Day,Productivity,NPP sd,ER,ER sd,FluxUnits,MultipleSpecies,TaxonGrp,Taxon,SpeciesName,trophy,TrophicLev,ConsumerPresent,MaxTrophicLev,BodySizeHres,BodySizeHresUnits,BodySize,BodySizeSD,BodySizeUnits,NA,Density,DensitySD,DensityUnit,DensityOU,Biomass,BiomassUnit,BiomassVariance,BiomassVarMeasure,BiomassSD,BiomassOU,Biomass.normalized,Biomass.normalized.unit,abund.type,Notes1,Notes2,PaperEnteredBy,ReviewedBy,EditedBy,DataFromAuthor
3777,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,60,NA,Initial,NA,NA,NA,NA,NA,yes,benthic invertebrates,benthic invertebrates,sediment associated,H,2,no,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.3317,g DW,0.0501,SE,0.112027007,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3778,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,60,NA,Initial,NA,NA,NA,NA,NA,yes,benthic invertebrates,benthic invertebrates,sediment associated,H,2,no,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.5727,g DW,0.0409,SE,0.091455181,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3783,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,60,NA,Final,NA,NA,NA,NA,NA,yes,benthic invertebrates,benthic invertebrates,sediment associated,H,2,no,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.1455,g DW,0.0454,SE,0.101517487,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3784,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,60,NA,Final,NA,NA,NA,NA,NA,yes,benthic invertebrates,benthic invertebrates,sediment associated,H,2,no,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.2091,g DW,0.0364,SE,0.081392875,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3789,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,60,NA,Initial,NA,NA,NA,NA,NA,yes,benthic invertebrates,benthic invertebrates,sediment associated,H,2,no,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.1455,g DW,0.0454,SE,0.101517487,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3790,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,60,NA,Initial,NA,NA,NA,NA,NA,yes,benthic invertebrates,benthic invertebrates,sediment associated,H,2,no,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.2091,g DW,0.0364,SE,0.081392875,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3779,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,180,NA,Initial,NA,NA,NA,NA,NA,yes,macroalgae,green algae,Cladophora,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,2,g WW,0.4546,SE,1.016516513,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3780,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,180,NA,Initial,NA,NA,NA,NA,NA,yes,macroalgae,green algae,Cladophora,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,2,g WW,0.5844,SE,1.306758139,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3791,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,180,NA,Initial,NA,NA,NA,NA,NA,yes,macroalgae,green algae,Cladophora,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,2,g WW,0.3247,SE,0.72605128,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3792,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,180,NA,Initial,NA,NA,NA,NA,NA,yes,macroalgae,green algae,Cladophora,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,2,g WW,0.3268,SE,0.730747022,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3773,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,180,NA,Final,NA,NA,NA,NA,NA,yes,macroalgae,macroalgae,multiple,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,3.5714,g DW,0.4546,SE,1.016516513,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3774,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,180,NA,Final,NA,NA,NA,NA,NA,yes,macroalgae,macroalgae,multiple,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4.6104,g DW,0.5844,SE,1.306758139,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3785,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,180,NA,Final,NA,NA,NA,NA,NA,yes,macroalgae,macroalgae,multiple,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.7792,g DW,0.3247,SE,0.72605128,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3786,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,180,NA,Final,NA,NA,NA,NA,NA,yes,macroalgae,macroalgae,multiple,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.4782,g DW,0.3268,SE,0.730747022,g DW,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3770,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,2,NA,Final,10.95,6.72,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0376,Chl a g/m^2,0.0047,SE,0.01050952,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3769,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,2,NA,Final,11.91,3.15,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0486,Chl a g/m^2,0.008,SE,0.017888544,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3781,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,2,NA,Final,12.54,6.24,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0646,Chl a g/m^2,0.0073,SE,0.016323296,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3782,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,2,NA,Final,19.98,8.04,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0796,Chl a g/m^2,0.01,SE,0.02236068,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3775,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,2,NA,Initial,NA,NA,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0486,Chl a g/m^2,0.008,SE,0.017888544,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3776,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",none,control,control,pH,8.1,pH,5,NA,NA,45,2,NA,Initial,NA,NA,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,no,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0376,Chl a g/m^2,0.0047,SE,0.01050952,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3787,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,19.45,NA,0,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,2,NA,Initial,NA,NA,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0646,Chl a g/m^2,0.0073,SE,0.016323296,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
3788,141,141,Alsterberg et al .2013,"Alsterberg et al. 2013, Proceedings of the National Academy of Sciences, 110 (21): 8603-8608 ","Sven Lov_n Center for Marine Sciences, Kristineberg, Fiskeb_ckskil, Sweden",58.25,11.44,0,Temperate,Marine,Marine Coastal,Mesocosm,NA,30,45,Summer,2010,active heating,ambient fluctuations,22.65,NA,3.2,no,no,"pH, mesograzers",biotic,mesograzers,experimental,pH,8.1,pH,5,NA,NA,45,2,NA,Initial,NA,NA,NA,NA,mg C/m^2,yes,microalgae,periphyton,B,A,1,yes,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,0.0796,Chl a g/m^2,0.01,SE,0.02236068,Chl a g/m^2,,,abs,"Only reference to mean temperature for this experiment is in Eklof ef al. 2012, temeperature is similar to 1.6m depth in Gullmar Fjord",Productivity is benthic algae primary productivity,TR,MO,,
21,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,25,NA,0,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,0,365,0,Initial,NA,,NA,,NA,no,insect,grasshopper,Melanoplus femurrubrum,H,2,no,2,18.4,mg,18.4,7.53,mg,NA,10,0,ind / m2,NA,NA,NA,NA,NA,NA,NA,,,abs,AVG,NA,BB,NA,MO,author data
22,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,28,NA,3,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,0,365,0,Initial,NA,,NA,,NA,no,insect,grasshopper,Melanoplus femurrubrum,H,2,no,2,18.4,mg,18.4,7.53,mg,NA,10,0,ind / m2,NA,NA,NA,NA,NA,NA,NA,,,abs,AVG,NA,BB,NA,MO,author data
35,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,25,NA,0,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,75,365,0.205479452,Final,NA,,NA,,NA,no,insect,grasshopper,Melanoplus femurrubrum,H,2,no,2,455,mg,455,15,mg,NA,5.8,0.836660027,ind / m2,NA,NA,NA,NA,NA,NA,NA,,,abs,AVG,NA,BB,NA,MO,author data
36,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,28,NA,3,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,75,365,0.205479452,Final,NA,,NA,,NA,no,insect,grasshopper,Melanoplus femurrubrum,H,2,no,2,480,mg,480,15,mg,NA,4.4,0.894427191,ind / m2,NA,NA,NA,NA,NA,NA,NA,,,abs,AVG,NA,BB,NA,MO,author data
63,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,25,NA,0,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,75,365,0.205479452,Final,NA,,NA,,NA,yes,vascular plant,plant,grass,A,1,no,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.264,g / m2,25.82182953,standard deviation,25.82182953,NA,122.264,g / m2,abs,AVG,NA,BB,NA,MO,NA
64,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,28,NA,3,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,75,365,0.205479452,Final,NA,,NA,,NA,yes,vascular plant,plant,grass,A,1,no,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.192,g / m2,18.84108728,standard deviation,18.84108728,NA,122.192,g / m2,abs,AVG,NA,BB,NA,MO,NA
65,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,25,NA,0,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,75,365,0.205479452,Final,NA,,NA,,NA,yes,vascular plant,plant,grass,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.138,g / m2,11.22516013,standard deviation,11.22516013,NA,92.138,g / m2,abs,AVG,NA,BB,NA,MO,NA
66,1,1,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,28,NA,3,no,no,predator,biotic,control,control,ind,0,NA,5,NA,NA,75,365,0.205479452,Final,NA,,NA,,NA,yes,vascular plant,plant,grass,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.732,g / m2,18.1546556,standard deviation,18.1546556,NA,75.732,g / m2,abs,AVG,NA,BB,NA,MO,NA
23,2,2,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,25,NA,0,no,no,predator,biotic,elevated,experimental,ind,1,NA,5,NA,NA,0,365,0,Initial,NA,,NA,,NA,no,insect,grasshopper,Melanoplus femurrubrum,H,2,yes,3,18.4,mg,18.4,7.53,mg,NA,10,0,ind / m2,NA,NA,NA,NA,NA,NA,NA,,,abs,AVG,NA,BB,NA,MO,author data
26,2,2,Barton and Schmitz 2009,"Barton and Schmitz, 2009, Ecology Letters, 12:1-9","Union, CT, USA",41.603221,-73.087749,NA,Temperate,Terrestrial,Grassland,field enclosure,1,NA,75,Summer,2008,passive heating,ambient fluctuations,28,NA,3,no,no,predator,biotic,elevated,experimental,ind,1,NA,5,NA,NA,0,365,0,Initial,NA,,NA,,NA,no,insect,grasshopper,Melanoplus femurrubrum,H,2,yes,3,18.4,mg,18.4,7.53,mg,NA,10,0,ind / m2,NA,NA,NA,NA,NA,NA,NA,,,abs,AVG,NA,BB,NA,MO,author data
